symbol,sector,pe_ratio,market_cap,revenue_growth,industry,forward_pe,enterprise_value,earnings_growth,profit_margin,operating_margin,return_on_equity,return_on_assets,debt_to_equity,current_ratio,quick_ratio,dividend_yield,payout_ratio,beta,shares_outstanding,float_shares,short_ratio,book_value,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,last_updated,error
BIVI,Healthcare,,12934493.0,,Biotechnology,-1.5793651,-9876639.0,,0.0,0.0,-0.93235,-0.42514,1.679,9.315,9.092,,0.0,1.108,1857070.0,1829160.0,3.4,11.782,0.591156,,,0.521,2025-07-30T21:10:36.170268,
BIYA,Technology,,9587816.0,-0.125,Software - Application,,8137963.0,,-0.00068000006,0.01332,0.01169,0.0064,60.745,1.015,0.799,,0.0,,12520000.0,2802978.0,0.09,0.05,15.316,0.74850947,0.635,125.58,2025-07-30T21:10:36.747043,
BIZD,,10.872085,,,,,,,,,,,,,,11.0,,,,,,,,,,,2025-07-30T21:10:37.046239,
BJ,Consumer Defensive,24.425581,13869316096.0,0.048,Discount Stores,24.71294,16525429760.0,0.361,0.02764,0.039809998,0.32762,0.073460005,136.724,0.768,0.111,,0.0,0.45,132051000.0,131027312.0,4.27,14.93,7.034829,0.6688273,0.797,15.16,2025-07-30T21:10:37.315250,
BJAN,,27.234388,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:10:37.511008,
BJDX,Healthcare,0.0056998557,2360804.0,,Medical Devices,-4.9375005,-555532.0,,0.0,0.0,-2.0055702,-0.80054003,5.167,2.713,2.367,,0.0,0.469,1494180.0,1125089.0,0.71,6.979,0.22639348,,,0.085,2025-07-30T21:10:37.606823,
BJK,,19.502546,,,,,,,,,,,,,,2.73,,,,,,,,,,,2025-07-30T21:10:38.296580,
BJRI,Consumer Cyclical,37.833332,803245824.0,0.032,Restaurants,24.213333,1290826240.0,0.813,0.01642,0.04346,0.06014,0.025309999,136.368,0.39,0.215,,0.0,1.569,22115800.0,19717817.0,3.58,16.557,2.1936343,0.5871933,0.944,11.229,2025-07-30T21:10:38.602218,
BJUL,,27.208977,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:10:38.768569,
BJUN,,27.108673,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:10:38.877885,
BK,Financial Services,15.576453,71842906112.0,0.097,Banks - Diversified,15.6003065,-60916101120.0,0.27,0.25842,0.3667,0.116809994,0.0109399995,,,,2.08,0.2875,1.066,705241024.0,703527264.0,1.96,54.76,1.8602996,3.728032,-3.161,,2025-07-30T21:10:39.061743,
BK$K,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:10:40.781051,HTTP Error 404: 
BKAG,,,,,,,,,,,,,,,,4.16,,,,,,,,,,,2025-07-30T21:10:41.481529,
BKCG,,33.736217,,,,,,,,,,,,,,0.31,,,,,,,,,,,2025-07-30T21:10:41.648608,
BKCH,,15.742354,,,,,,,,,,,,,,7.2,,,,,,,,,,,2025-07-30T21:10:41.839403,
BKCI,,23.371323,,,,,,,,,,,,,,0.72,,,,,,,,,,,2025-07-30T21:10:41.941755,
BKD,Healthcare,,1799792640.0,0.044,Medical Care Facilities,-12.799999,7158490624.0,,-0.0787,0.04235,-0.90685,0.00795,3778.175,0.817,0.536,,0.0,0.831,234348000.0,229332066.0,2.92,0.627,12.248804,0.59679055,2.374,16.367,2025-07-30T21:10:42.130201,
BKDV,,20.58812,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:10:42.819423,
BKE,Consumer Cyclical,12.679487,2529713664.0,0.037,Apparel Retail,13.1866665,2560235520.0,0.014,0.15955,0.16002001,0.4455,0.16096,83.025,2.093,1.376,2.83,0.35900003,0.953,51157000.0,30290287.0,6.5,8.87,5.574972,2.061152,2.086,9.627,2025-07-30T21:10:42.994793,
BKEM,,14.620767,,,,,,,,,,,,,,2.53,,,,,,,,,,,2025-07-30T21:10:43.092130,
BKF,,15.043343,180642992.0,,,,,,,,,,,,,2.42,,,4300000.0,,,,,,,,2025-07-30T21:10:43.187478,
BKGI,,14.047233,,,,,,,,,,,,,,2.9,,,,,,,,,,,2025-07-30T21:10:46.670091,
BKH,Utilities,14.494871,4098956288.0,0.108,Utilities - Regulated Gas,13.720874,8485855232.0,0.0,0.12667,0.2546,0.080819994,0.03235,115.991,0.762,0.435,4.78,0.6733,0.678,72509400.0,72095348.0,2.28,50.132,1.1276231,1.8576733,3.846,10.821,2025-07-30T21:10:46.783736,
BKHA,Financial Services,30.555553,45689380.0,,Shell Companies,,98401584.0,0.365,0.0,0.0,,,,0.556,0.29,,0.0,,4153580.0,6464512.0,0.1,-0.283,-38.86926,,,,2025-07-30T21:10:46.885963,
BKHAR,,,2663400.0,,,,,0.365,0.0,0.0,,,,0.556,0.29,,,,1380000.0,6464512.0,,-0.283,-6.819788,,,,2025-07-30T21:10:46.991790,
BKHAU,Financial Services,,,,Shell Companies,,94026128.0,0.365,0.0,0.0,,,,0.556,0.29,,,,,6464512.0,0.0,-0.283,-37.13781,,,,2025-07-30T21:10:47.070849,
BKHY,,,,,,,,,,,,,,,,7.31,,,,,,,,,,,2025-07-30T21:10:47.968699,
BKIE,,16.967703,,,,,,,,,,,,,,2.61,,,,,,,,,,,2025-07-30T21:10:50.370837,
BKIV,,40.369164,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:10:50.860946,
BKKT,Technology,,73442200.0,0.258,Software - Infrastructure,-4.2194095,103034232.0,,-0.0083,-0.01702,-0.62071997,-0.05465,28.069,1.583,0.885,,0.0,5.203,7344220.0,6387573.0,2.68,6.619,1.5108023,0.019792818,0.028,-1.351,2025-07-30T21:10:51.058223,
BKKT.W,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:10:50.953653,HTTP Error 404: 
BKLC,,27.802277,,,,,,,,,,,,,,1.15,,,,,,,,,,,2025-07-30T21:10:52.053260,
BKLN,,,,,,,,,,,,,,,,7.89,,,,,,,,,,,2025-07-30T21:10:52.267569,
BKMC,,21.919098,,,,,,,,,,,,,,1.49,,,,,,,,,,,2025-07-30T21:10:52.358997,
BKN,Financial Services,50.2381,181521200.0,0.011,Asset Management,,,,0.23898001,0.88424003,0.01654,0.02483,59.054,0.057,0.051,6.48,3.2570999,0.715,17205800.0,,1.24,12.668,0.83280706,11.816151,,,2025-07-30T21:10:52.462592,
BKNG,Consumer Cyclical,34.84214,181925330944.0,0.079,Travel Services,26.641743,183108550656.0,-0.55,0.22582,0.22974001,,0.17963,,1.217,1.151,0.69,0.2235,1.406,32540300.0,32439788.0,3.21,-186.916,-29.9106,7.553157,7.602,21.542,2025-07-30T21:10:52.565832,
BKR,Energy,14.950981,45103964160.0,-0.032,Oil & Gas Equipment & Services,17.801558,48221970432.0,0.223,0.1104,0.12836,0.18363,0.05846,33.77,1.408,0.767,2.01,0.2876,0.894,985878976.0,983591884.0,3.46,17.958,2.547611,1.6336689,1.747,10.315,2025-07-30T21:10:55.434810,
BKSE,,17.649706,,,,,,,,,,,,,,1.44,,,,,,,,,,,2025-07-30T21:10:55.781497,
BKSY,Industrials,,669639872.0,0.219,Specialty Business Services,-12.133757,644732800.0,,-0.50485003,-0.40546,-0.63579,-0.109919995,138.69,3.791,3.63,,0.0,2.072,35151700.0,26384193.0,1.73,2.834,6.721947,6.23495,6.003,-163.721,2025-07-30T21:10:55.860677,
BKSY.W,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:10:55.643851,HTTP Error 404: 
BKT,Financial Services,83.5,283969952.0,-0.073,Asset Management,,,-0.461,0.19142,0.82543,0.01091,0.01939,30.811,0.044,0.018,9.05,7.56,0.464,24291700.0,,1.12,11.809,0.9899229,19.05426,,,2025-07-30T21:10:55.980844,
BKTI,Technology,15.329502,146980336.0,-0.011,Communication Equipment,11.837277,663883584.0,,0.12672,-0.0293,0.3641,0.11441,15.729,2.611,1.252,,0.0,0.318,3673590.0,13436168.0,0.67,1.977,20.237734,1.8986028,8.576,57.865,2025-07-30T21:10:56.957516,
BKU,Financial Services,11.097058,2838008832.0,0.119,Banks - Regional,11.717391,5000652288.0,0.269,0.25806,0.39066002,0.09129,0.00728,,,,3.29,0.3471,1.299,75218896.0,74488535.0,3.7,39.259,0.96105355,2.83869,5.002,,2025-07-30T21:10:57.065919,
BKUI,,,,,,,,,,,,,,,,4.84,,,,,,,,,,,2025-07-30T21:10:57.267792,
BKV,Energy,,1772946816.0,0.486,Oil & Gas E&P,17.155737,1961597184.0,,-0.26531,-0.41151002,-0.13357,-0.055040002,14.066,0.414,0.348,,0.0,,84708400.0,16621733.0,2.95,17.537,1.1934767,2.5710793,2.845,-232.279,2025-07-30T21:10:57.355705,
BKWO,,32.84275,,,,,,,,,,,,,,0.42,,,,,,,,,,,2025-07-30T21:10:57.579220,
BKYI,Industrials,,5444780.0,-0.263,Security & Protection Services,-0.5408163,2474340.0,,-0.71229,-0.39862,-1.12293,-0.3373,13.022,1.324,1.148,,0.0,0.352,6848780.0,4405157.0,0.23,1.295,0.61389965,0.8567,0.389,-0.66,2025-07-30T21:10:58.366741,
BL,Technology,40.398552,3474345472.0,0.06,Software - Application,24.559471,3565278464.0,-0.432,0.23597,0.05321,0.41245,0.00874,203.119,1.655,1.607,,0.0,0.929,62320100.0,51731942.0,9.59,6.712,8.306019,5.2418737,5.379,66.467,2025-07-30T21:10:58.559061,
BLBD,Industrials,14.0559,1428654464.0,0.037,Farm & Heavy Construction Machinery,12.265582,1390941440.0,-0.0,0.079730004,0.09538,0.73025,0.16599001,48.867,1.449,0.647,,0.0,1.409,31565500.0,31403522.0,12.94,6.011,7.5295286,1.0533454,1.026,9.489,2025-07-30T21:10:58.682150,
BLBX,Technology,,27538400.0,-0.096,Software - Application,-17.55814,28509558.0,,-1.3721299,-1.5120101,-0.61283,-0.21616,27.709,0.287,0.071,,0.0,0.539,3647470.0,1915324.0,0.26,1.295,5.8301163,10.995111,11.383,-8.579,2025-07-30T21:10:58.863699,
BLCN,,23.848852,,,,,,,,,,,,,,0.13,,,,,,,,,,,2025-07-30T21:10:59.172954,
BLCO,Healthcare,,5189103104.0,0.035,Medical Instruments & Supplies,12.310924,9876260864.0,,-0.07496,-0.05365,-0.053639997,0.0060799997,75.066,1.561,0.71,,0.0,0.617,353396992.0,42181424.0,5.36,18.001,0.81384367,1.0745709,2.045,17.573,2025-07-30T21:10:59.756241,
BLCR,,32.557964,,,,,,,,,,,,,,0.49,,,,,,,,,,,2025-07-30T21:11:00.033405,
BLCV,,19.106058,,,,,,,,,,,,,,1.47,,,,,,,,,,,2025-07-30T21:11:00.163268,
BLD,Industrials,19.381458,10937023488.0,-0.036,Engineering & Construction,17.019129,12129829888.0,-0.117,0.11233,0.15665,0.2459,0.1126,74.033,2.023,1.432,,0.0,1.646,28586800.0,28224966.0,3.39,74.14,5.1603723,2.0696955,2.295,11.726,2025-07-30T21:11:00.466526,
BLDE,Industrials,,319208160.0,2.083,Airports & Air Services,-13.133333,-2442450.0,,-0.54973,-0.42798,-0.24500999,-0.11289,0.246,23.073,22.492,,0.0,-0.21,81017296.0,45245150.0,4.19,4.177,0.9432607,4.7530923,-0.036,0.079,2025-07-30T21:11:00.663517,
BLDEW,Industrials,,,2.083,Airports & Air Services,,,,-0.54973,-0.42798,-0.24500999,-0.11289,0.246,23.073,22.492,,,-0.21,,45245150.0,,4.177,0.052956667,,,,2025-07-30T21:11:01.251254,
BLDG,,10.901461,,,,,,,,,,,,,,6.14,,,,,,,,,,,2025-07-30T21:11:01.454343,
BLDP,Industrials,,563148480.0,0.065,Specialty Industrial Machinery,-3.3214285,2149815.0,,0.0,-1.8742,-0.37809,-0.10560001,3.558,9.003,8.093,,0.0,1.715,299832992.0,252369633.0,1.62,2.181,0.8528198,7.9689317,0.03,-0.015,2025-07-30T21:11:01.658074,
BLDR,Industrials,17.083227,14744910848.0,-0.06,Building Products & Equipment,11.452361,19738742784.0,-0.6,0.05662,0.050430004,0.19621,0.07772,116.805,1.821,0.999,,0.0,1.695,110515000.0,107503289.0,2.61,38.462,3.4688783,0.9120581,1.221,10.006,2025-07-30T21:11:01.946537,
BLE,Financial Services,40.583332,464861952.0,-0.023,Asset Management,,761776576.0,,0.30163,0.87665004,0.02004,0.02446,54.289,0.133,0.133,6.65,2.6417,0.688,47727100.0,,0.32,11.814,0.82444555,12.209243,20.007,,2025-07-30T21:11:02.153214,
BLES,,19.794994,,,,,,,,,,,,,,1.77,,,,,,,,,,,2025-07-30T21:11:02.642313,
BLFS,Healthcare,,1057157952.0,0.299,Medical Instruments & Supplies,-78.92857,989469888.0,,-0.11863,-0.05088,-0.025179999,-0.007929999,7.642,4.73,3.526,,0.0,1.794,47835200.0,38117900.0,7.8,7.416,2.9800432,12.045736,11.274,-2174.659,2025-07-30T21:11:02.945768,
BLFY,Financial Services,,191577456.0,0.051,Banks - Regional,-16.036364,481785280.0,,-0.28534,-0.22575001,-0.034760002,-0.0057099997,,,,,0.0,0.616,21720800.0,16601986.0,8.37,16.227,0.5435386,4.64678,11.686,,2025-07-30T21:11:03.350881,
BLGO,Basic Materials,,54873184.0,-0.313,Chemicals,-18.000002,52178500.0,,-0.19320999,-0.56959,-1.07306,-0.33383,59.98,2.14,2.008,,0.0,0.111,304851008.0,260842813.0,,0.025,7.2000003,3.3689332,3.203,-9.969,2025-08-01T16:51:52.136274,
BLGR,,33.0885,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:03.435950,
BLIN,Technology,,17517402.0,0.019,Software - Infrastructure,-9.8,15548384.0,,-0.13586001,-0.14142,-0.19596,-0.06453,5.599,0.865,0.758,,0.0,0.927,11916600.0,8975336.0,4.51,0.889,1.6535434,1.1327127,1.005,-17.238,2025-07-30T21:11:03.644990,
BLIV,Technology,,21946896.0,-0.408,Software - Application,,22206128.0,,-2.9779599,-0.58547,-11.22961,-2.83183,,0.21,0.184,,0.0,,10864800.0,5270190.0,0.76,-0.017,-118.823524,11.866337,12.006,-3.995,2025-07-30T21:11:04.131016,
BLK,Financial Services,27.10319,173612843008.0,0.129,Asset Management,22.841753,182131851264.0,0.02,0.29685,0.34225,0.14134,,28.41,,,1.86,0.4984,1.424,154800000.0,143668332.0,2.53,309.865,3.619415,8.047691,8.443,21.319,2025-07-30T21:11:04.234540,
BLKB,Technology,,3129391616.0,-0.031,Software - Application,13.811563,4248785152.0,0.0,-0.24723,0.17627001,-0.99977994,0.055019997,3644.796,0.726,0.134,,0.0,1.143,48517700.0,36952460.0,2.97,0.695,92.805756,2.7285511,3.705,15.757,2025-07-30T21:11:04.746250,
BLKC,,26.057848,,,,,,,,,,,,,,22.87,,,,,,,,,,,2025-07-30T21:11:04.833219,
BLMN,Consumer Cyclical,10.629213,804680832.0,-0.018,Restaurants,4.9789476,2939945472.0,,-0.00051,0.05486,0.23867,0.03419,568.716,0.41,0.272,6.34,0.9775,1.316,85061400.0,74777432.0,2.88,4.478,2.1125503,0.20470151,0.748,8.165,2025-07-30T21:11:04.950864,
BLMZ,Communication Services,,3092912.0,0.475,Entertainment,,-106330648.0,,-1.00452,-1.7155,-0.62076,-0.22273001,8.159,2.81,0.754,,0.0,,14425900.0,6913124.0,0.05,35.984,0.005958203,0.014056901,-0.483,0.617,2025-07-30T21:11:23.674679,
BLND,Technology,,902245312.0,0.123,Software - Application,69.799995,945006016.0,,-0.19344,-0.26052,-0.41625,-0.092539996,1.328,2.409,2.037,,0.0,1.248,254776000.0,220398795.0,4.21,-0.065,-53.69231,5.4698443,5.729,-34.497,2025-07-30T21:11:23.671576,
BLNE,Consumer Defensive,,24024872.0,2.178,Beverages - Wineries & Distilleries,,28732222.0,,0.0,-2.5603602,,,23.352,0.6,0.118,,0.0,,12072800.0,7401004.0,0.07,6.023,0.33040014,4.608646,5.512,-3.009,2025-07-30T21:11:23.760677,
BLNK,Industrials,,101956896.0,-0.448,Engineering & Construction,-2.4815,70269024.0,,-1.84367,-0.98299,-1.00999,-0.1387,10.074,2.146,1.389,,0.0,3.227,102717000.0,101409542.0,3.87,0.999,0.99359363,0.9321092,0.642,-1.263,2025-07-30T21:11:23.882135,
BLOK,,29.398628,,,,,,,,,,,,,,4.54,,,,,,,,,,,2025-07-30T21:11:24.007853,
BLOX,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:24.998933,
BLRX,Healthcare,,15984298.0,-0.963,Biotechnology,-18.772728,9208018944.0,,-0.1521,-9.37647,-0.20034,-0.21976,65.871,2.275,2.016,,0.0,0.948,3721000.0,2139457835.0,2.92,0.009,458.88892,0.71550125,412.176,-657.716,2025-07-30T21:11:25.238166,
BLST,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:25.283827,
BLTD,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:25.382517,
BLTE,Healthcare,,2069523840.0,,Biotechnology,-66.239586,,,0.0,0.0,-0.33433,-0.22228001,,25.981,,,0.0,-1.505,32544800.0,14993707.0,2.41,4.857,13.092444,,,,2025-07-30T21:11:25.485816,
BLUC,,28.439957,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:26.455100,
BLUE,Healthcare,,48668524.0,1.084,Biotechnology,-0.99399996,186922512.0,,-1.92388,-0.55556,-5.4654303,-0.28373,,0.554,0.263,,0.0,0.365,9792460.0,9725967.0,0.39,-5.911,,0.46820968,1.798,-1.253,2025-07-30T21:11:26.750279,
BLUI,,19.887491,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:26.745593,
BLUW,Financial Services,,313540192.0,,Shell Companies,,,,0.0,0.0,,,,,,,,,25920000.0,4022050.0,,-0.02,-498.95,,,,2025-08-01T16:51:54.481992,
BLUWU,Financial Services,,,,Shell Companies,,,,0.0,0.0,,,,,,,,,,4022050.0,0.03,-0.02,-503.25,,,,2025-07-30T21:11:26.849965,
BLUX,,23.718424,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:26.935806,
BLV,,,,,,,,,,,,,,,,4.61,,,,,,,,,,,2025-07-30T21:11:27.872484,
BLW,Financial Services,11.190476,533679360.0,0.074,Asset Management,,853200000.0,-0.304,0.70705,0.9168,0.08844,0.0433,65.813,0.058,0.047,9.63,1.0570999,0.651,37849600.0,,2.35,14.037,1.0044882,8.382044,13.4,,2025-07-30T21:11:28.152236,
BLX,Financial Services,7.3339286,1510998144.0,0.046,Banks - Regional,8.132673,5464547840.0,-0.0,0.71274,0.71573997,0.1582,0.01788,,,,6.09,0.3795,0.84,28736600.0,28010401.0,0.95,36.892,1.1132495,5.219355,18.876,,2025-07-30T21:11:28.234676,
BLZE,Technology,,283127136.0,0.155,Software - Infrastructure,-6.45,277892992.0,,-0.35382998,-0.25771,-0.7475,-0.16487,61.518,1.093,0.98,,0.0,1.146,54869600.0,49732812.0,3.78,1.417,3.641496,2.1404757,2.101,-15.738,2025-07-30T21:11:28.346666,
BMA,Financial Services,,4605172736.0,-0.683,Banks - Regional,7.244071,-1349142708224.0,-0.896,-0.02249,0.100719996,-0.01592,-0.00475,,,,0.54,0.97010005,0.809,62817800.0,221377710.0,1.53,6942.508,0.010559584,0.0016123892,-0.472,,2025-07-30T21:11:28.431191,
BMAR,,27.200275,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:11:29.293552,
BMAX,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:29.480589,
BMAY,,27.075245,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:11:29.664862,
BMBL,Communication Services,,1140692608.0,-0.077,Internet Content & Information,10.039474,1753732608.0,-0.331,-0.54063,0.19625999,-0.43258,0.04074,46.383,2.828,2.514,,0.0,1.952,103291000.0,70413764.0,4.52,7.893,0.96667933,1.0853722,1.669,6.932,2025-07-30T21:11:29.774429,
BMDL,,,,,,,,,,,,,,,,3.78,,,,,,,,,,,2025-07-30T21:11:29.968407,
BME,Financial Services,22.11043,465784576.0,-0.108,Asset Management,,477999872.0,,3.0995998,0.01962,0.041360002,0.00101,0.051,0.097,0.097,8.73,1.6283001,0.63,12924100.0,,0.5,41.201,0.8747361,61.5545,63.169,,2025-07-30T21:11:30.727693,
BMEA,Healthcare,,94086632.0,,Biotechnology,-0.49698797,34057212.0,,0.0,0.0,-1.56813,-0.74214,27.585,2.255,1.81,,0.0,-0.15,57022200.0,29180488.0,3.7,0.765,2.1568627,,,-0.26,2025-07-30T21:11:30.908532,
BMED,,28.403255,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:11:30.998393,
BMEZ,Financial Services,67.2381,1429720576.0,,Asset Management,,,,0.0,0.0,,,,,,14.21,8.4682,,101255000.0,,0.36,,,,,,2025-07-30T21:11:31.205842,
BMGL,Healthcare,215.00002,40389472.0,-0.01,Medical Care Facilities,,29473500.0,,0.04283,-0.11309,0.06098,-0.01209,74.261,1.884,1.601,,0.0,,18785800.0,5231363.0,0.09,0.447,4.8098435,4.0306306,2.941,-108.797,2025-07-30T21:11:31.417158,
BMHL,Financial Services,52.142857,92637368.0,-0.313,Capital Markets,,27682596.0,4.676,0.51809,0.52863,,,12.172,1.424,1.047,,0.0,,13875000.0,2912644.0,0.2,1.465,2.4914675,3.510454,1.049,,2025-08-01T16:51:54.683276,
BMI,Technology,40.958603,5540134400.0,0.099,Scientific & Technical Instruments,38.367348,5374927872.0,0.045,0.15531999,0.18854,0.2188,0.12675,,3.232,2.039,0.72,0.2963,0.833,29468800.0,29316160.0,9.43,22.994,8.176046,6.339363,6.15,25.925,2025-07-30T21:11:32.529772,
BML$G,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:32.331947,HTTP Error 404: 
BML$H,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:32.438606,HTTP Error 404: 
BML$J,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:33.052963,HTTP Error 404: 
BML$L,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:11:33.149430,HTTP Error 404: 
BMN,Financial Services,37.72308,150740384.0,,Asset Management,,,,0.0,0.0,,,,,,4.59,1.7308,,6147650.0,,2.03,,,,,,2025-07-30T21:11:33.929934,
BMNR,Financial Services,,3593952000.0,0.675,Capital Markets,,138109248.0,,-0.65442,-0.14834,-0.95267,-0.14788,65.15,0.408,0.276,,0.0,1.388,112311000.0,3183974.0,0.09,1.402,22.824537,659.13293,25.329,-118.446,2025-07-30T21:11:34.203708,
BMO,Financial Services,14.413486,82034311168.0,0.049,Banks - Diversified,14.789818,-89653600256.0,0.059,0.26993,0.38059,0.099989995,0.00588,,,,4.19,0.5831,1.242,722070976.0,721283710.0,13.38,116.394,0.973332,2.6808598,-2.93,,2025-07-30T21:11:34.337039,
BMOK,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-01T16:51:54.578804,HTTP Error 404: 
BMR,Technology,,48884220.0,0.056,Software - Application,-14.318182,32651202.0,,-1.0943199,-0.80805,-0.21399,-0.119540006,1.186,17.77,17.569,,0.0,3.69,15518800.0,8856886.0,2.45,1.358,2.3195877,15.95438,10.656,-10.258,2025-07-30T21:11:34.417069,
BMRA,Healthcare,,8757415.0,0.1,Medical Devices,8.820514,6242383.0,,-0.85417,-1.08132,-0.72703004,-0.35987,9.812,3.762,2.623,,0.0,0.347,2545760.0,2384045.0,0.87,2.174,1.5823367,1.5423415,1.099,-1.245,2025-07-30T21:11:34.505379,
BMRC,Financial Services,53.837208,375402720.0,,Banks - Regional,15.536912,161475968.0,,0.07399,-1.01467,0.01582,0.0018600001,,,,4.33,2.3256,0.841,16216100.0,14463018.0,4.13,27.468,0.8427989,4.0189137,1.729,,2025-07-30T21:11:35.367400,
BMRN,Healthcare,21.566666,11167116288.0,0.148,Biotechnology,19.474916,10496720896.0,1.08,0.17757,0.30047,0.09641,0.06379,10.39,5.52,3.202,,0.0,0.168,191776000.0,179358191.0,2.8,30.213,1.9273161,3.785172,3.558,13.013,2025-07-30T21:11:35.551850,
BMVP,,21.978073,,,,,,,,,,,,,,1.69,,,,,,,,,,,2025-07-30T21:11:35.750301,
BMY,Healthcare,17.485075,95363850240.0,-0.056,Drug Manufacturers - General,6.665718,134911885312.0,,0.11376,0.31569,0.31986,0.07237,293.85,1.279,1.095,5.29,0.91040003,0.371,2035079936.0,2031214156.0,2.58,8.545,5.4839087,2.001928,2.832,7.036,2025-07-30T21:11:35.869278,
BN,Financial Services,233.75864,104231878656.0,-0.217,Asset Management,11.5485525,455858913280.0,-0.494,0.00732,0.27054,0.00945,0.02693,156.81,1.682,0.938,0.53,1.1379,2.188,1533689984.0,1169172957.0,7.73,27.439,2.4705713,1.2467183,5.453,14.75,2025-07-30T21:11:36.041054,
BNAI,Technology,,14762560.0,-0.799,Software - Infrastructure,-0.6359259,17016872.0,,0.0,-415.4092,-2.54581,-0.73985,75.192,0.134,0.02,,0.0,0.635,42989400.0,26593671.0,0.19,0.077,4.45974,246.04266,283.615,-0.589,2025-07-30T21:11:36.593201,
BNAIW,Technology,,,-0.799,Software - Infrastructure,,,,0.0,-415.4092,-2.54581,-0.73985,75.192,0.134,0.02,,,0.409,,26593671.0,,0.077,0.4025974,,,,2025-07-30T21:11:36.983587,
BND,,,,,,,,,,,,,,,,3.73,,,,,,,,,,,2025-07-30T21:11:37.183525,
BNDC,,,,,,,,,,,,,,,,3.98,,,,,,,,,,,2025-07-30T21:11:37.295477,
BNDD,,,,,,,,,,,,,,,,3.92,,,,,,,,,,,2025-07-30T21:11:37.451063,
BNDI,,26.348993,,,,,,,,,,,,,,5.71,,,,,,,,,,,2025-07-30T21:12:11.122590,
BNDS,,10.884895,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:12:11.227189,
BNDW,,,,,,,,,,,,,,,,3.98,,,,,,,,,,,2025-07-30T21:12:11.314684,
BNDX,,,,,,,,,,,,,,,,4.29,,,,,,,,,,,2025-07-30T21:12:11.449583,
BNDY,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:12:11.528105,
BNED,Consumer Cyclical,,310230112.0,0.021,Specialty Retail,-0.24621621,665142528.0,,-0.044650003,0.036459997,-0.36834,0.0185,128.512,1.418,0.68,,0.0,1.811,34053800.0,19203645.0,3.25,8.32,1.0949519,0.19787607,0.424,9.171,2025-07-30T21:12:12.381016,
BNGE,,28.607077,,,,,,,,,,,,,,0.73,,,,,,,,,,,2025-07-30T21:12:12.582481,
BNGO,Healthcare,,10361120.0,-0.264,Medical Instruments & Supplies,-6.285714,10545120.0,,-2.9404502,-1.3109801,-1.2782199,-0.30699,38.215,1.701,0.817,,0.0,2.212,3364000.0,3182680.0,4.71,15.537,0.19823647,0.36400786,0.37,-0.236,2025-07-30T21:12:12.775543,
BNH,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:12:12.887826,
BNJ,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-30T21:12:13.057235,
BNKD,,23.313425,,,,,,,,,,,,,,,,,,,,112.675,0.14576702,,,,2025-07-30T21:12:13.629052,
BNKU,,20.841421,,,,,,,,,,,,,,,,,,,,112.675,0.21947193,,,,2025-07-30T21:12:14.008722,
BNL,Real Estate,26.833332,3179460352.0,0.032,REIT - Diversified,20.641027,5142204416.0,-0.747,0.26216,0.49897,0.03757,0.02577,65.12,1.927,1.915,7.2,1.9333,1.021,189080000.0,187066498.0,3.23,15.601,1.0319852,7.307021,11.818,13.964,2025-07-30T21:12:14.207216,
BNO,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:12:14.415572,
BNOV,,27.211952,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-07-30T21:12:14.483123,
