symbol,sector,pe_ratio,market_cap,revenue_growth,industry,forward_pe,enterprise_value,earnings_growth,profit_margin,operating_margin,return_on_equity,return_on_assets,debt_to_equity,current_ratio,quick_ratio,dividend_yield,payout_ratio,beta,shares_outstanding,float_shares,short_ratio,book_value,price_to_book,price_to_sales,enterprise_to_revenue,enterprise_to_ebitda,last_updated,error
ETJ,Financial Services,4.465,601005120.0,,Asset Management,,,,0.0,0.0,,,,,,8.75,0.3798,,67301800.0,,0.09,,,,,,2025-08-17T22:56:52.998907,
ETN,Industrials,35.350452,136655978496.0,0.107,Specialty Industrial Machinery,29.13112,147746979840.0,0.012,0.15103,0.18569,0.20733,0.07694,62.391,1.24,0.686,1.19,0.3984,1.163,389300000.0,388104849.0,2.78,47.793,7.3447995,5.258224,5.685,25.131,2025-08-17T22:56:53.570795,
ETNB,Healthcare,,1368882816.0,,Biotechnology,-3.2160277,845340160.0,,0.0,0.0,-0.86858004,-0.49096,7.21,15.186,14.167,,0.0,1.357,148308000.0,103725307.0,11.3,3.518,2.6236498,,,-1.815,2025-08-17T22:56:53.782213,
ETO,Financial Services,13.557214,446575712.0,-0.058,Asset Management,,549546624.0,,1.69346,0.77974,0.07552,0.01617,23.712,7.769,5.426,7.63,1.0346,1.421,16388100.0,,0.89,26.506,1.0280691,23.021479,28.33,,2025-08-17T22:56:53.852027,
ETON,Healthcare,,456970240.0,1.086,Drug Manufacturers - Specialty & Generic,32.150948,462284800.0,,-0.07095,-0.01416,-0.22061001,0.01832,128.096,1.773,1.032,,0.0,1.135,26817500.0,18142331.0,7.46,0.893,19.081747,7.8542867,7.946,101.87,2025-08-17T22:56:53.971605,
ETOR,Financial Services,21.491072,4029510400.0,0.13,Capital Markets,19.905888,2927800320.0,-0.114,0.0143099995,0.00637,,,3.886,3.908,2.89,,0.0,,47220900.0,37222462.0,0.85,16.427,2.930541,0.30697188,0.223,,2025-08-17T22:56:54.446884,
ETQ,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:56:54.921215,
ETR,Utilities,22.114143,39783968768.0,0.127,Utilities - Regulated Electric,11.514213,69329141760.0,8.545,0.14300999,0.25529,0.111999996,0.03205,183.959,0.797,0.436,2.69,0.5868,0.55,446408992.0,444685930.0,3.56,36.319,2.4538121,3.2325957,5.633,12.314,2025-08-17T22:56:55.234323,
ETSY,Consumer Cyclical,53.572582,6583784448.0,0.038,Internet Retail,25.550001,8247014400.0,-0.384,0.057779998,0.113620006,,0.09932999,,3.388,2.917,,0.0,1.738,99108600.0,79636708.0,3.26,-11.29,-5.8839684,2.3195317,2.906,18.17,2025-08-17T22:56:55.307392,
ETU,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:56:55.617110,
ETV,Financial Services,4.7363014,1614721664.0,-0.003,Asset Management,,1614690816.0,1.309,16.31256,0.12541,0.20749001,0.00116,,0.209,0.089,8.62,0.4036,0.873,116755000.0,,0.25,14.951,0.9250217,77.22463,77.223,,2025-08-17T22:56:55.715027,
ETW,Financial Services,8.742575,958920320.0,-0.155,Asset Management,,958904128.0,0.013,4.66044,0.1681,0.11088,0.0077899997,,0.713,0.583,9.02,0.7646,0.907,108598000.0,,0.5,9.304,0.9490542,40.259018,40.258,,2025-08-17T22:56:56.468629,
ETWO,Technology,,1032451200.0,0.01,Software - Application,14.265952,1892902528.0,,-0.4969,0.02713,,,117.739,1.683,1.551,,0.0,0.341,312864000.0,109202854.0,1.71,2.784,1.1853448,3.2963018,6.043,53.356,2025-08-17T22:56:56.581514,
ETX,Financial Services,30.590162,203177536.0,,Asset Management,-1866.0,,,0.0,0.0,,,,,,5.03,1.5383999,,10888400.0,,1.4,,,,,,2025-08-17T22:56:56.854362,
ETY,Financial Services,8.770949,2472781312.0,-0.138,Asset Management,,,,15.072841,-0.35922,0.13001001,-0.0017299999,,0.259,0.225,7.58,0.66580003,1.043,157502000.0,,5.74,13.992,1.1220697,132.9382,,,2025-08-17T22:56:57.063388,
EU,Energy,,515991328.0,-0.311,Uranium,14.810811,514925024.0,,-1.40733,-5.2611904,-0.20695,-0.114429995,3.491,2.531,1.94,,0.0,1.313,187095008.0,182518202.0,6.09,1.415,1.9363958,11.589061,11.565,-7.955,2025-08-17T22:56:57.162269,
EUAD,,28.904682,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:56:57.726024,
EUDA,Real Estate,,94377256.0,0.105,Real Estate Services,-42.333332,95384928.0,,0.0,-0.47082,,-1.07185,,0.184,0.093,,0.0,-0.067,37156400.0,18401534.0,0.09,-0.069,-36.811596,23.52958,23.781,-37.674,2025-08-17T22:56:58.028175,
EUDAW,Real Estate,,,0.105,Real Estate Services,,,,0.0,-0.47082,,-1.07185,,0.184,0.093,,,-0.067,,18401534.0,,-0.069,-1.7246377,,,,2025-08-17T22:56:58.301886,
EUDG,,21.05005,,,,,,,,,,,,,,2.2,,,,,,,,,,,2025-08-17T22:56:58.532477,
EUDV,,22.168682,,,,,,,,,,,,,,1.58,,,,,,,,,,,2025-08-17T22:56:58.709683,
EUFN,,13.006157,,,,,,,,,,,,,,4.01,,,,,,,,,,,2025-08-17T22:56:59.174936,
EUM,,,,,,,,,,,,,,,,4.19,,,,,,,,,,,2025-08-17T22:56:59.375903,
EUO,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T22:56:59.564276,
EURK,Financial Services,,51394024.0,,Shell Companies,,51119884.0,,0.0,0.0,,,,0.011,0.009,,0.0,,3388230.0,1757387.0,0.02,0.031,343.54837,,,,2025-08-17T22:56:59.756303,
EURKR,,,,,,,,,0.0,0.0,,,,0.011,0.009,,,,,1757387.0,,0.031,8.064516,,,,2025-08-17T22:57:03.238444,
EURKU,Financial Services,,72667576.0,,Shell Companies,,51698972.0,,0.0,0.0,,,,0.011,0.009,,,,6666750.0,1757387.0,0.22,0.031,351.61288,,,,2025-08-17T22:57:03.315601,
EURL,,19.343805,,,,,,,,,,,,,,2.2,,,,,,,,,,,2025-08-17T22:57:18.461660,
EUSA,,22.511568,480272512.0,,,,,,,,,,,,,1.48,,,4750000.0,,,,,,,,2025-08-17T22:57:03.489978,
EUSB,,,,,,,,,,,,,,,,3.78,,,,,,,,,,,2025-08-17T22:57:03.612447,
EUSC,,11.399174,,,,,,,,,,,,,,3.28,,,,,,,,,,,2025-08-17T22:57:04.435764,
EUSM,,27.93095,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:57:04.514457,
EVAC,,,445.0,,,,,,,,,,,,,,,,44572500.0,,,,,,,,2025-08-17T22:57:07.158698,
EVAC.U,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:57:07.246693,HTTP Error 404: 
EVAV,,,,,,,,,,,,,,,,2.15,,,,,,,,,,,2025-08-17T22:57:08.010213,
EVAX,Healthcare,,18191722.0,-0.76,Biotechnology,-2.2857144,692201024.0,,0.0,-117.2973,-3.20203,-0.46321,181.224,3.415,2.933,,0.0,,6316570.0,135591677.0,1.03,1.289,2.2342901,5.7278724,217.947,-50.828,2025-08-17T22:57:08.183128,
EVC,Communication Services,,223801712.0,0.219,Advertising Agencies,-12.947369,378991680.0,,-0.30159,-0.00836,-0.7589,0.019709999,249.384,2.483,2.059,8.13,17.5,1.583,81623600.0,62688121.0,3.65,0.989,2.487361,0.5641529,0.955,11.102,2025-08-17T22:57:08.297353,
EVCM,Technology,,1961438848.0,0.053,Software - Infrastructure,16.393938,2355963136.0,,-0.02948,0.106759995,-0.02072,0.024149999,73.334,2.368,1.711,,0.0,1.062,181279008.0,14350026.0,4.07,4.084,2.6493633,2.7599542,3.315,19.04,2025-08-17T22:57:08.385685,
EVER,Communication Services,18.744,855497280.0,0.337,Internet Content & Information,32.09589,710482240.0,1.294,0.07566,0.092580006,0.34342,0.1693,1.864,3.027,2.936,,0.0,0.362,32908600.0,28983541.0,3.2,4.663,5.024662,1.3904963,1.155,12.642,2025-08-17T22:57:09.144871,
EVEX,Industrials,,1389922304.0,,Aerospace & Defense,-8.4,1301736960.0,,0.0,0.0,-3.20522,-0.49207002,1150.376,2.774,2.692,,0.0,0.854,300848992.0,53713563.0,9.78,0.045,102.66666,,,-6.966,2025-08-17T22:57:11.301544,
EVEX.W,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:57:11.224393,HTTP Error 404: 
EVF,Financial Services,9.875,100005080.0,-0.077,Asset Management,,155833584.0,-0.398,0.76513,0.86925006,0.08497,0.05084,14.114,0.22,0.21,8.68,1.1862,0.335,18084100.0,,0.13,6.147,0.8996259,6.338068,9.876,,2025-08-17T22:57:11.501734,
EVG,Financial Services,11.802084,152421360.0,-0.1,Asset Management,,186075008.0,-0.642,0.94122005,0.82481,0.08753,0.03475,22.783,0.187,0.048,7.87,0.96370006,0.415,13452900.0,,1.98,11.093,1.0213648,11.006577,13.437,,2025-08-17T22:57:12.090355,
EVGN,Healthcare,,11764211.0,-0.417,Biotechnology,-0.3901734,17790434.0,,-2.24819,-1.68822,-0.91047996,-0.35101002,20.912,1.058,0.842,,0.0,1.415,8714230.0,6606385.0,1.66,-0.546,-2.4725275,1.7389817,2.63,-0.841,2025-08-17T22:57:12.270069,
EVGO,Consumer Cyclical,,1171540736.0,0.472,Specialty Retail,-14.111111,1180795392.0,,-0.15722999,-0.27644,-0.27956,-0.0943,47.773,2.136,1.714,,0.0,2.333,134691008.0,127375845.0,7.26,-1.714,-2.2228703,3.7992015,3.829,-20.344,2025-08-17T22:57:12.441663,
EVGOW,Consumer Cyclical,,,0.472,Specialty Retail,,,,-0.15722999,-0.27644,-0.27956,-0.0943,47.773,2.136,1.714,,,2.333,,127375845.0,,-1.714,-0.105017506,,,,2025-08-17T22:57:12.651023,
EVH,Healthcare,,1078530304.0,-0.313,Health Information Services,6.5034966,2009529600.0,,-0.05941,0.00636,-0.110419996,-0.00211,75.853,1.008,0.914,,0.0,0.815,115971000.0,91317991.0,7.11,7.729,1.2032604,0.49115193,0.915,27.815,2025-08-17T22:57:13.238527,
EVHY,,,,,,,,,,,,,,,,7.56,,,,,,,,,,,2025-08-17T22:57:13.414424,
EVI,Industrials,50.854168,311439872.0,0.114,Industrial Distribution,39.370968,338877120.0,0.167,0.020179998,0.02753,0.054580003,0.03463,23.786,1.511,0.751,,0.0,-0.02,12758700.0,5090343.0,3.79,10.991,2.220908,0.84168386,0.916,17.088,2025-08-17T22:57:13.581358,
EVIM,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,2025-08-17T22:57:13.790878,
EVLN,,,,,,,,,,,,,,,,7.87,,,,,,,,,,,2025-08-17T22:57:14.375127,
EVLU,,9.37898,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:57:14.553371,
EVLV,Industrials,,1332155264.0,0.29,Security & Protection Services,-59.615387,1309482880.0,,-0.7304,-0.32819998,-0.71940005,-0.14,15.398,0.931,0.688,,0.0,1.698,171891008.0,126642757.0,3.37,0.543,14.27256,11.008547,10.821,-30.421,2025-08-17T22:57:14.725247,
EVLVW,Industrials,,,0.29,Security & Protection Services,,,,-0.7304,-0.32819998,-0.71940005,-0.14,15.398,0.931,0.688,,,1.698,,126642757.0,,0.543,1.3996317,,,,2025-08-17T22:57:14.930537,
EVM,Financial Services,,220452368.0,-0.008,Asset Management,,314835680.0,,-0.15979,0.79436994,-0.00914,0.020350002,39.196,1.28,1.273,5.6,0.3327,0.549,24672900.0,,2.12,9.79,0.912666,15.502072,22.139,,2025-08-17T22:57:15.515102,
EVMT,,,,,,,,,,,,,,,,3.45,,,,,,,,,,,2025-08-17T22:57:15.696010,
EVN,Financial Services,,412142208.0,0.039,Asset Management,,614358144.0,,-0.041199997,0.85377,-0.0028,0.02537,48.599,1.351,1.351,5.92,0.6284,0.592,39667200.0,,2.61,10.491,0.9903727,14.164845,21.115,,2025-08-17T22:57:15.863910,
EVNT,,,,,,,,,,,,,,,,0.61,,,,,,,,,,,2025-08-17T22:57:16.070095,
EVO,Healthcare,,1337473408.0,-0.06,Drug Manufacturers - Specialty & Generic,-19.789474,781705984.0,,-0.20007999,-0.16702,-0.16747999,-0.02396,54.633,1.577,1.348,,0.0,1.097,355198016.0,130516727.0,7.56,4.763,0.78941846,1.7205993,1.006,96.08,2025-08-17T22:57:16.654919,
EVOH,Industrials,,711403776.0,-0.584,Building Products & Equipment,,626513856.0,,0.0,-32.39862,-0.47526002,-0.28621998,4.628,0.24,0.069,,0.0,0.666,30930600.0,15736770.0,,1.88,12.234042,2812.206,2476.633,-24.541,2025-08-17T22:57:16.836906,
EVOK,Healthcare,,7643443.0,0.471,Drug Manufacturers - Specialty & Generic,10.666667,3755544.0,,-0.42066002,-0.41546002,-1.52918,-0.23673001,117.243,1.371,1.288,,0.0,-0.036,1492860.0,1367764.0,0.01,2.164,2.3659887,0.5973839,0.294,,2025-08-17T22:57:17.006205,
EVR,Financial Services,27.847057,11876959232.0,0.21,Capital Markets,21.88549,12452711424.0,0.304,0.14271,0.18232,0.27625,0.14377,48.456,1.934,1.534,1.09,0.2935,1.476,38597900.0,36497443.0,1.97,42.885,7.175236,3.667006,3.845,,2025-08-17T22:57:17.205998,
EVRG,Utilities,19.766481,16559651840.0,-0.007,Utilities - Regulated Electric,17.809406,31383973888.0,-0.177,0.14287,0.23793,0.0864,0.02843,148.129,0.503,0.113,3.71,0.72660005,0.455,230155008.0,228960808.0,5.49,43.271,1.6627764,2.8161237,5.337,11.748,2025-08-17T22:57:17.804610,
EVRI,Consumer Cyclical,89.0,1236833792.0,-0.043,Gambling,74.947365,1503945984.0,-0.2,0.01918,0.11026,0.05806,0.036259998,370.794,1.076,0.932,,0.0,1.238,86856304.0,78777753.0,3.34,3.054,4.6627374,1.649435,2.006,5.163,2025-08-17T22:57:17.986493,
EVSB,,,,,,,,,,,,,,,,4.64,,,,,,,,,,,2025-08-17T22:57:18.155620,
EVSD,,,,,,,,,,,,,,,,4.75,,,,,,,,,,,2025-08-17T22:57:18.362479,
EVSM,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,2025-08-17T22:57:19.155157,
EVT,Financial Services,34.898552,1837831424.0,0.03,Asset Management,,2241964288.0,,0.72786003,0.68711996,0.02769,0.01321,24.795,1.697,1.634,8.2,2.8585,1.164,76321904.0,,0.51,24.185,0.99565846,26.101398,31.841,,2025-08-17T22:57:19.438237,
EVTC,Technology,17.253521,2351338496.0,0.083,Software - Infrastructure,11.273006,3058865664.0,0.265,0.15555,0.24448,0.23673001,0.06334,145.23,2.197,1.723,0.54,0.0939,0.964,63982000.0,63486784.0,4.57,9.57,3.8401256,2.652118,3.45,11.197,2025-08-17T22:57:19.616674,
EVTL,Industrials,,497312384.0,,Aerospace & Defense,-0.7853811,367828480.0,,0.0,0.0,,-0.62679,,0.319,0.282,,0.0,1.262,98477696.0,22787621.0,0.72,-2.08,-2.4278848,,,-4.06,2025-08-17T22:57:19.725896,
EVTR,,,,,,,,,,,,,,,,4.65,,,,,,,,,,,2025-08-17T22:57:19.926496,
EVTV,Consumer Cyclical,,6370000.0,-0.271,Auto Manufacturers,,9609234.0,,0.0,-6.1443105,-1.3262801,-0.22373,56.14,1.28,0.288,,0.0,0.609,3500000.0,1989159.0,0.52,3.969,0.4585538,3.8602855,5.823,-1.178,2025-08-17T22:57:20.712816,
EVUS,,20.93541,,,,,,,,,,,,,,1.87,,,,,,,,,,,2025-08-17T22:57:20.887422,
EVV,Financial Services,14.267606,1177136384.0,0.019,Asset Management,,1938402688.0,-0.825,0.58824,0.87962997,0.05748,0.037019998,38.842,0.074,0.041,8.67,1.2996001,0.647,116203000.0,,0.13,10.394,0.97460073,8.381572,13.802,,2025-08-17T22:57:20.781183,
EVX,,36.68144,,,,,,,,,,,,,,0.41,,,,,,,,,,,2025-08-17T22:57:20.976934,
EVYM,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:57:24.484673,
EW,Healthcare,32.74477,45946449920.0,0.119,Medical Devices,31.942858,42648047616.0,-0.075,0.72956,0.28123,0.15533,0.08420999,6.624,4.682,3.534,,0.0,1.081,587100032.0,581046999.0,1.69,17.937,4.3630486,8.081907,7.502,24.499,2025-08-17T22:57:24.587747,
EWA,,21.030592,1706387968.0,,,,,,,,,,,,,3.13,,,63600000.0,,,64.795,0.41407517,,,,2025-08-17T22:57:24.691807,
EWBC,Financial Services,11.821261,13946208256.0,0.082,Banks - Regional,11.725377,12769939456.0,0.087,0.48577,0.65088,0.15474,0.01584,,,,2.37,0.2687,0.96,137822000.0,136367746.0,3.91,59.512,1.7003293,5.679575,5.201,,2025-08-17T22:57:24.772027,
EWC,,19.898975,4481196032.0,,,,,,,,,,,,,1.86,,,94800000.0,,,32.395,1.4591758,,,,2025-08-17T22:57:24.894619,
EWCZ,Consumer Defensive,23.125,255421632.0,-0.066,Household & Personal Products,11.5625,547388352.0,-0.026,0.04205,0.25163,0.11724,0.04395,360.276,3.385,2.375,,0.0,1.591,43360700.0,27374056.0,5.47,1.765,2.6203966,1.2019333,2.576,7.724,2025-08-17T22:57:25.886457,
EWD,,22.111933,356566496.0,,,,,,,,,,,,,2.31,,,7650000.0,,,47.868,0.9737194,,,,2025-08-17T22:57:26.138614,
EWG,,19.197607,3385110272.0,,,,,,,,,,,,,1.65,,,79500000.0,,,32.173,1.32347,,,,2025-08-17T22:57:26.270782,
EWH,,16.990398,1876904320.0,,,,,,,,,,,,,3.69,,,88575000.0,,,25.804,0.82119054,,,,2025-08-17T22:57:26.346264,
EWI,,14.540339,442804512.0,,,,,,,,,,,,,2.87,,,8550000.0,,,32.893,1.5744991,,,,2025-08-17T22:57:26.485511,
EWJ,,17.37193,18262177792.0,,,,,,,,,,,,,2.27,,,227850000.0,,,67.615,1.185388,,,,2025-08-17T22:57:27.475603,
EWJV,,12.969399,,,,,,,,,,,,,,3.42,,,,,,,,,,,2025-08-17T22:57:27.687291,
EWK,,17.461771,60403196.0,,,,,,,,,,,,,2.24,,,2640000.0,,,20.301,1.127038,,,,2025-08-17T22:57:27.789090,
EWL,,22.122047,1560062464.0,,,,,,,,,,,,,1.94,,,28625000.0,,,43.292,1.2588931,,,,2025-08-17T22:57:27.871342,
EWM,,15.054237,372826496.0,,,,,,,,,,,,,4.06,,,14925000.0,,,19.225,1.2993498,,,,2025-08-17T22:57:27.991782,
EWN,,15.634946,295037984.0,,,,,,,,,,,,,2.16,,,5550000.0,,,52.87,1.0054852,,,,2025-08-17T22:57:28.984007,
EWO,,13.90704,119769000.0,,,,,,,,,,,,,4.86,,,3700000.0,,,25.282,1.2803576,,,,2025-08-17T22:57:29.188444,
EWP,,13.128126,1824173952.0,,,,,,,,,,,,,2.91,,,37350000.0,,,27.277,1.7905195,,,,2025-08-17T22:57:29.298344,
EWQ,,19.719143,1264032000.0,,,,,,,,,,,,,2.93,,,28800000.0,,,38.854,1.1296134,,,,2025-08-17T22:57:29.375010,
EWS,,16.23515,685177984.0,,,,,,,,,,,,,3.93,,,24700000.0,,,23.026,1.2047251,,,,2025-08-17T22:57:29.501695,
EWT,,17.272242,5135699968.0,,,,,,,,,,,,,2.05,,,85000000.0,,,58.275,1.0368081,,,,2025-08-17T22:57:30.486643,
EWTX,Healthcare,,1490645888.0,,Biotechnology,-7.6486483,901020800.0,,0.0,0.0,-0.27412,-0.19055,0.742,28.869,28.426,,0.0,0.265,105346000.0,60533751.0,17.04,5.592,2.5304005,,,-5.227,2025-08-17T22:57:30.693785,
EWU,,18.702404,2798106112.0,,,,,,,,,,,,,3.87,,,67800000.0,,,33.049,1.2487519,,,,2025-08-17T22:57:30.797789,
EWUS,,12.389757,,,,,,,,,,,,,,3.82,,,,,,,,,,,2025-08-17T22:57:30.878272,
EWV,,,,,,,,,,,,,,,,3.43,,,,,,,,,,,2025-08-17T22:57:30.993220,
EWW,,12.706533,1159325952.0,,,,,,,,,,,,,4.43,,,18900000.0,,,51.24,1.1971116,,,,2025-08-17T22:57:32.039168,
EWX,,16.826344,,,,,,,,,,,,,,2.99,,,,,,,,,,,2025-08-17T22:57:32.276864,
EWY,,10.879288,5548283904.0,,,,,,,,,,,,,1.77,,,75600000.0,,,88.201,0.8320768,,,,2025-08-17T22:57:32.352425,
EWZ,,10.5236,5655510016.0,,,,,,,,,,,,,6.03,,,200550000.0,,,36.582,0.7708709,,,,2025-08-17T22:57:32.433760,
EWZS,,11.6354,,,,,,,,,,,,,,3.13,,,,,,,,,,,2025-08-17T22:57:32.550330,
EXAS,Healthcare,,8632946688.0,0.16,Diagnostics & Research,-134.11765,10311373824.0,,-0.34192002,0.00341,-0.35509,-0.01393,102.731,2.889,2.384,,0.0,0.928,189319008.0,187461890.0,3.0,13.05,3.4942527,2.9364274,3.507,131.721,2025-08-17T22:57:33.595523,
EXC,Utilities,16.950571,45025357824.0,0.012,Utilities - Regulated Electric,16.950571,93152231424.0,-0.135,0.111669995,0.17284,0.09871,0.0273,176.868,0.948,0.566,3.59,0.59319997,0.456,1009990016.0,1008300615.0,3.7,27.347,1.6301606,1.8945283,3.92,12.079,2025-08-17T22:57:33.811072,
EXE,Energy,,22654828544.0,4.465,Oil & Gas E&P,22.436321,27112798208.0,,0.023239998,0.45924,0.01455,0.02387,28.929,0.777,0.617,3.35,1.411,0.45,238146000.0,231156099.0,1.88,75.544,1.2592661,2.556113,3.059,8.337,2025-08-17T22:57:33.910326,
EXEEL,Energy,,,4.465,Oil & Gas E&P,,,,0.023239998,0.45924,0.01455,0.02387,28.929,0.777,0.617,,,0.45,,231156099.0,,75.544,1.1703115,,,,2025-08-17T22:57:33.991152,
EXEEW,Energy,,,4.465,Oil & Gas E&P,,,,0.023239998,0.45924,0.01455,0.02387,28.929,0.777,0.617,,,0.45,,231156099.0,,75.544,1.4652388,,,,2025-08-17T22:57:34.102700,
EXEEZ,Energy,,,4.465,Oil & Gas E&P,,,,0.023239998,0.45924,0.01455,0.02387,28.929,0.777,0.617,,,0.45,,231156099.0,,75.544,1.4195701,,,,2025-08-17T22:57:35.115076,
EXEL,Healthcare,18.41827,10313167872.0,-0.108,Biotechnology,22.535294,9701892096.0,-0.156,0.27009,0.37584,0.29004,0.17238002,8.844,3.513,3.265,,0.0,0.288,269203008.0,231831827.0,4.76,7.528,5.089001,4.6247287,4.351,12.414,2025-08-17T22:57:35.318794,
EXFY,Technology,,166771072.0,0.074,Software - Application,6.923077,112370048.0,,-0.10722,-0.28906,-0.12584,-0.03642,4.641,3.145,1.556,,0.0,1.727,80549296.0,58368939.0,3.94,1.423,1.2649332,1.1561172,0.779,-10.837,2025-08-17T22:57:35.441545,
EXG,Financial Services,17.959185,2692236800.0,,Asset Management,,,,0.0,0.0,,,,,,8.96,1.6156,,305936000.0,,1.16,,,,,,2025-08-17T22:57:35.509704,
EXI,,23.647007,,,,,,,,,,,,,,1.36,,,,,,,,,,,2025-08-17T22:57:35.625414,
EXK,Basic Materials,,1610449152.0,0.521,Silver,16.818182,1735563264.0,,-0.28108,-0.05401,-0.14533,0.00151,33.626,0.928,0.58,,0.0,1.834,290171008.0,289634408.0,3.1,1.825,3.041096,6.5003257,7.005,42.806,2025-08-17T22:57:36.627781,
EXLS,Technology,29.199999,6838459904.0,0.147,Information Technology Services,22.402117,6828152832.0,0.429,0.12002,0.15762,0.24700001,0.11683,32.328,3.152,2.754,,0.0,0.813,161512992.0,156704901.0,2.38,6.556,6.458206,3.4731011,3.468,19.79,2025-08-17T22:57:36.826682,
EXOD,Technology,10.006944,837785856.0,0.158,Software - Infrastructure,14.779487,779732480.0,,0.73047996,-0.25245002,0.39567003,0.04761,,6.512,5.656,,0.0,3.033,9602730.0,3767414.0,3.0,9.569,3.0118089,6.61095,6.153,38.578,2025-08-17T22:57:36.935176,
EXOZ,Healthcare,,81356320.0,,Biotechnology,,75764920.0,,0.0,0.0,-3.1000602,-0.73683,19.272,6.188,5.952,,0.0,,8387250.0,6241959.0,2.39,0.863,11.2398615,,,-9.695,2025-08-17T22:57:37.017019,
EXP,Basic Materials,17.179544,7575938048.0,0.043,Building Materials,13.955171,8865892352.0,-0.046,0.19809,0.25968,0.31868,0.115059994,90.476,2.729,1.209,0.43,0.0736,1.246,32449300.0,32048548.0,2.76,45.785,5.0992684,3.3133209,3.877,11.759,2025-08-17T22:57:37.143402,
EXPD,Industrials,19.584969,16267280384.0,0.087,Integrated Freight & Logistics,22.27881,15699538944.0,0.081,0.07565,0.09342,0.39038,0.14571999,26.694,1.725,1.494,1.28,0.2447,1.038,135719008.0,134548626.0,5.16,16.246,7.377816,1.4430124,1.393,13.354,2025-08-17T22:57:38.147843,
EXPE,Consumer Cyclical,25.5783,25663647744.0,0.064,Travel Services,14.445683,26739560448.0,-0.114,0.0794,0.14025,0.52707,0.040260002,311.457,0.751,0.594,0.77,0.098500006,1.613,118192000.0,116647712.0,4.49,6.715,30.892033,1.8307638,1.908,14.096,2025-08-17T22:57:38.639954,
EXPI,Real Estate,,1641501952.0,0.011,Real Estate Services,34.799995,1546954368.0,,-0.00682,-0.00182,-0.12783,-0.01222,,1.312,0.916,1.92,6.1667,2.52,157232000.0,90169586.0,15.83,1.389,7.516198,0.35737988,0.337,2667.163,2025-08-17T22:57:38.453377,
EXPO,Industrials,34.798996,3497201152.0,0.003,Engineering & Construction,32.81991,3345725696.0,-0.09,0.19808,0.12928,0.25052,0.097629994,18.777,3.154,2.984,1.73,0.5829,0.899,50501100.0,49956228.0,7.42,8.47,8.175915,6.7363467,6.445,26.852,2025-08-17T22:57:38.535648,
EXR,Real Estate,29.79348,30370416640.0,0.036,REIT - Industrial,28.671547,43493666816.0,0.342,0.28772,0.4559,0.069,0.03323,93.006,2.075,0.297,4.73,1.4087,1.08,212254000.0,209649259.0,3.01,64.974,2.1093054,8.9501915,12.818,19.227,2025-08-17T22:57:38.753703,
EXTR,Technology,,2604302080.0,0.196,Communication Equipment,19.919191,2595998976.0,,-0.0065499996,-0.0057200002,-0.16434999,0.0105,340.696,0.911,0.61,,0.0,1.752,132064000.0,127954168.0,7.21,0.497,39.678066,2.2843413,2.277,68.934,2025-08-17T22:57:56.392104,
EXUS,,19.677126,,,,,,,,,,,,,,,,,,,,,,,,,2025-08-17T22:57:42.150905,
EYE,Consumer Cyclical,,1800134144.0,0.077,Specialty Retail,43.71154,2471004672.0,,-0.0075,0.03382,-0.01767,0.014199999,84.571,0.521,0.226,,0.0,1.278,79196400.0,77316261.0,3.58,10.743,2.1157963,0.9547048,1.311,17.948,2025-08-17T22:57:42.311843,
EYEG,,,,,,,,,,,,,,,,5.11,,,,,,,,,,,2025-08-17T22:57:42.398270,
EYEN,Healthcare,,80750976.0,1.948,Biotechnology,-29.849058,37135088.0,,0.0,-205.88947,,-1.17744,,0.342,0.279,,0.0,1.002,5104360.0,2629121.0,0.02,-3.432,,1204.1062,553.734,-1.275,2025-08-17T22:57:42.546454,
EYLD,,9.641975,,,,,,,,,,,,,,2.63,,,,,,,,,,,2025-08-17T22:57:43.334420,
EYPT,Healthcare,,764404864.0,-0.437,Biotechnology,-3.918728,532387136.0,,0.0,-11.66829,-0.73950994,-0.37785998,9.64,7.996,7.727,,0.0,1.754,68927400.0,42619895.0,10.81,3.571,3.1055727,14.728985,10.258,-2.845,2025-08-17T22:57:43.543372,
EZA,,13.6725235,455197984.0,,,,,,,,,,,,,5.72,,,7900000.0,,,46.012,1.2522819,,,,2025-08-17T22:57:43.638197,
EZBC,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T22:57:43.728502,
EZET,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,2025-08-17T22:57:44.475036,
